camera_data
12456237
13483321
13748979
12999913
12771977
13060894
13349418
13616598
14695813
12939388
13427144
12494177
12049577
13371042
15767456
14620358
15245238
14713955
14069265
13274578
13402275
14023936
13366221
12320800
12449466
12437778
12873770
14558439
14311850
13867708
13637058
13465527
14765249
12550971
12674177
13469076
13137052
13958521
14301697
14151996
12827029
13368811
13321941
13476921
12861629
12968575
13157382
13192232
13509444
12874043
12877118
13133111
12682561
12612802
12847548
14635895
14219159
13938400
14169237
12892548
12914132
14094741
12813744
12869157
13695510
14083821
13524845
14043645
13947041
12380809
13271290
12305435
11994257
12664116
14300376
14370331
13456872
13589164
13447868
12951476
12766280
12963238
12215272
13395306
12398659
13421439
14289090
15260102
9863011
10685244
9985770
9729763
12012713
12913335
11910765
14653538
13924826
12944464
12549652
13547915
12240472
13070713
12958277
13023029
13375042
12977775
13084150
13166592
13241791
13633205
12982279
14676268
13644423
13651254
13786753
13519382
14270823
12615439
12843834
13119977
12246089
13157230
12485921
12462303
15131564
14438822
13839108
12467741
12477445
11958796
13180807
13932583
13299268
13666663
13631543
11932092
13197140
13517022
13462050
13213492
12953345
12456026
12415734
14438466
14105620
12970699
12502684
12691583
12928509
12362641
13802492
13301912
13144369
13800328
13555367
13260312
12485702
12097970
12247913
13332527
13554342
14523589
14964367
12890201
12802583
12110355
12848554
14081254
13846882
13478192
12883273
12908136
13105587
12668826
13176154
14103080
13938524
13656645
13195104
12496398
13007896
14680488
14077107
13430871
14723953
16863263
17543046
18205987
18084536
18403848
19266592
18523551
14635736
14449940
13734576
15409018
15473175
16564577
15168813
12909137
12342018
11226512
12080962
13774050
15079772
15181943
14230327
14242997
14402472
12320824
11874664
11534425
12377376
13296816
14664404
12996458
15758317
16009439
17042389
17868542
18728773
18430623
18214154
17346058
14966294
13312710
14151213
13594208
12463034
12599596
12178462
12188113
11955195
13205484
13641464
13225629
12986277
14241619
15133424
13776065
14041971
15586620
15541399
15641294
14546173
13826144
11762455
11619150
12214768
9673954
11101085
11066019
13832491
14003657
12028333
11936334
12311056
12451438
12129744
12601600
12698949
12794748
12835051
12672671
13475324
13393450
14565331
14633376
13368794
13103571
13226808
13570620
13864283
13656344
13441149
13447051
13679796
13587199
13455879
13781399
13752631
14079262
14486612
14177461
13912228
13998546
13361189
12910100
13046025
12625044
12797520
13016679
12879438
13247022
13607852
13651793
14000672
13629961
13513922
12825268
13245769
13742570
13127108
13780135
14095304
14045361
14021282
12044355
13667632
13169063
13091573
13034690
13113037
13255955
13497825
13431086
13147382
13556261
13850533
13334930
13370769
13343536
13294313
13320500
12874451
13205192
13623243
13137178
13100169
12769890
13021281
13235254
12392500
12774522
12932332
13386104
13601051
13568198
13508586
12919403
12860083
12590520
12523473
12692640
12121046
12552973
12361686
12821659
12409536
13539301
12783808
12561685
13042869
12835862
12047187
15508861
14564041
13185865
13209110
12979204
13123767
13180475
12900330
12942458
13041879
13204481
12710800
12572672
12715815
12797342
12671790
13094640
13167870
12723256
12871026
11431417
12574667
13147820
12977089
13331636
14300291
13534167
14256743
14487092
13764992
14848042
14977424
13760753
13823997
14279607
13935670
13541390
13251219
12883255
13066007
12985717
13010142
12602248
12902999
12693467
10986711
13043445
12546476
12855275
12621052
12803665
12891864
12958396
13131564
13219679
13929463
13781193
13780235
14215760
12150593
12528764
13604261
14237449
13505448
13527051
13096449
11408193
12766479
12813643
12795250
12712959
12842248
12622569
12777913
12757995
12614501
12585329
13210571
13596898
13356121
13063666
12592178
11797410
11307362
10070848
10366915
9061070
8369984
8097703
9811625
11428596
12899115
13883043
11028549
14250486
14672328
12737978
13707323
15007861
16007007
18113547
17862385
17583487
17195388
17679023
18632464
14692086
14460078
12281060
13316126
15047776
14767762
15578750
14670214
13812974
14217155
13502483
12549721
11657453
11535307
11681662
11974185
13579336
11939438
11525082
11724753
11319899
11500200
12172087
10939043
10504671
10468944
10075655
10701952
10783140
10814486
9494556
12077105
12156907
13037372
13479239
15662330
18337534
17647213
17041318
15875185
16128688
15776107
16989172
15912951
15810469
15629718
14717601
13378615
12820470
13179559
13572693
13586884
12914200
13516120
11705733
11699796
11476921
11754257
11656593
10908843
10230347
11430470
11193793
11894683
12206840
13581653
14569701
16879772
14684561
13420377
13643131
14078730
13453755
13658090
13221593
13331307
13518703
13353824
13577852
13925809
13208419
14261290
14159860
13281158
13222429
13260613
13059422
13072472
14585997
14226356
14449918
14463294
14808611
15717533
14404156
13809500
12340813
12886694
12967928
12225823
13367459
13789292
14220470
14277291
14333069
14168300
13009135
13218796
13966379
13558012
13398356
13515389
13512575
13868083
14001924
13313983
13951857
11892571
11741761
12676172
14997489
14670780
15306543
15854811
14517826
14565058
13629185
13769142
13551482
11983620
14127462
16161301
14851238
14210616
13228539
13992915
13864523
13371057
13660994
12870388
15038809
13727720
16245919
18133806
17495267
15655617
15023846
11926288
11341647
12753851
13868082
11661163
10886935
12379405
11554313
10696732
11705596
11684507
12186512
12288913
12751648
12362439
11764165
11586335
12517209
12987460
12743008
13795731
15800356
17125219
15905803
15667640
15369041
15437369
15263107
14610917
14380377
13133112
12899736
14473946
13280685
11731165
11320876
12816148
13420327
12346517
13689897
11299196
9656371
9336441
17003369
11572635
15743629
13364635
15285197
18343918
20121791
19192005
16744036
15643922
14705010
13783313
12910627
11205098
11420946
10620753
12165676
13496045
13573753
13480738
12868378
12980166
13524211
14203093
14167835
11696927
9621084
10152471
11549590
11937744
10001578
10119379
10255042
8787719
9138631
8954611
9126610
8817532
9389910
9414773
10308711
10511290
9777661
10524165
9698759
10608717
11128736
9369658
10696237
10017086
9793833
10365319
9324350
10346379
10608895
10956387
13025808
12960276
12209509
12333417
11730750
11611354
11270424
10157395
12356397
13313537
20073712
17005526
16231646
13013005
11716917
13912694
5016482
5404202
2453127
3967028
6113150
6490681
130290
155010
204108
58938
33783
62925
49944
86616
174834
300275
674852
883441
1348761
1483254
2493560
2199526
3142625
3575717
1804574
1362023
821913
765382
720548
1297030
3311042
4243114
5427404
4781440
3362637
3399800
3301147
3300825
3004674
3009441
2683914
3188735
3305269
2470633
2533585
2258557
1810527
1748244
1898486
1823753
1964505
2069364
2641278
4153565
4750006
3758667
4020234
3993450
3155299
3342320
2943129
11482688
14264961
17027797
10787463
9582320
11184204
11144496
13497074
10153025
19993522
12353411
13803169
13084173
11699942
11618191
12282315
13138232
12525010
11879618
12639634
15177289
12641081
12717457
14260732
14350268
13953963
13575452
13789642
13680263
13856953
13539900
13328312
10987042
10296721
11789967
13430054
12925317
12298042
12004509
11086023
10910153
12112256
13556904
13518401
14419500
12657534
12304400
11021697
10886062
9988213
11945539
12621446
12514528
12787502
13150023
14825639
12340669
12464721
14045790
13653549
13689070
14073145
13946713
14180201
15342168
14295048
13351730
12382506
12264896
13399575
12569644
12821030
13034826
12966755
13095464
13690789
14067938
14289617
13936808
13811756
14344025
14003186
13675268
14088136
14234765
13899426
14158152
15397942
14323506
16789906
18077348
13732237
12946883
13242153
13200273
12285400
11457009
12442175
13737318
14141852
15603545
16830824
17365471
10191534
10386741
10337641
8879857
10176555
10820850
11176361
10406111
10322384
10568206
9831462
10579381
13919734
12609733
14752833
17696684
16598823
16479288
15771072
15245503
14045505
14630531
14866220
14433955
15226656
15658655
16645734
14784584
12986945
13319932
14580618
14827798
14827731
16311888
18812219
12292776
11051765
11467139
10011075
8965234
10493725
15422600
13515891
12492327
14790354
15996269
14516143
12075299
10938992
10569765
9932715
11631927
12554225
12705100
12360793
12992927
13083026
12949307
12037793
13229777
13909787
14829472
14881375
15379496
15395972
14653341
13844147
10423434
11968739
12989097
11609958
8753893
6504841
10959541
13349767
16420103
17261215
17192977
16991641
16375335
15666073
15619641
13857106
11448847
14964270
15162243
13084555
13876126
13621552
16727709
13723684
12238617
10914532
16468247
16112270
15813552
13358190
13941975
15412074
14458312
12010240
12276805
13762026
14413982
14626185
15309656
12230041
14453898
16356019
13602797
14677704
15176573
18355815
10315537
9801645
10544507
11779193
12913546
14435350
12300444
13698465
15648286
14692737
14739313
14628146
13520204
10587746
11190455
11223084
11197785
12313184
13886632
14003352
12181942
13649482
15301434
12797917
13290212
15570934
15467843
15284086
15120420
13719075
13221297
13740342
14315140
14665056
14584919
13922253
9612749
12685634
13372007
13502944
13919296
12438518
10378626
7433700
7126650
8919210
10281059
11725675
13394300
13800910
14679370
15347264
13922522
13493512
16123132
15971262
16420371
15722348
14742051
15482523
15372568
15326253
13492557
11727108
11830094
14664865
14384831
12398766
12518577
14651572
15732899
16423385
15397032
14177163
15009251
14679823
15058370
14966333
14625548
13907909
13200133
13173629
13556401
15741522
14975549
16513560
16603971
17107687
14217558
11117367
13265545
16029063
15728079
15105437
11104487
10050395
10766323
10826163
11571328
11680576
13284195
15352466
15826527
13286738
12575913
12061726
11415227
10528757
9274611
8419524
6974375
7156865
6344183
6119228
7459446
6430286
5574941
6250813
10555617
18610167
17731418
19649998
11344004
13834193
16551487
16372198
16600102
14932370
13981537
11618008
13882203
19027915
19207450
17199461
16077556
14866843
14144834
16720257
17033346
15040414
14315177
12189692
11223894
11083831
11248439
13284519
14860840
15169084
11268371
14075369
15024057
11148516
8341147
9586662
11200745
11507652
11886451
12898529
13403968
14296751
14308177
11865178
10347090
10056400
10552895
11226759
11940487
11890390
11516149
12168067
11972659
10325628
9791744
5305272
6239460
8584205
8554675
8565946
7513316
7734713
8471377
7620039
9410508
9236120
10225141
9571448
10440870
11780111
10599407
9510490
10578461
10451636
9356546
13048129
13092596
12282828
12218959
2452946
23163
61344
77571
84453
95199
61542
61389
55332
38454
27642
31500
26895
23823
32229
36114
36105
29193
33777
33015
33048
23802
23016
24564
29202
29190
23022
26907
18441
13071
19971
27618
25350
25338
18429
16158
28383
26922
37578
37641
43032
91983
161621
356395
919628
516203
452202
274983
157315
132541
112395
141228
143625
134397
74817
99801
94503
92061
113556
183309
169044
165789
217095
313659
617240
695779
913647
918951
1456532
1505702
2833972
2527389
2672785
3222258
3198092
3726732
3236573
4476300
4293241
4708282
6363130
4656531
16393272
9018665
10229936
9998099
11894113
10790190
13046967
10838361
8678809
5883539
7330312
7352092
7760006
8095436
8468708
8817144
9406691
9608413
10458830
10039484
9881279
10701155
9840422
10172820
9637051
9326658
9474741
12354504
11114871
11155345
11278783
11894048
10644594
13032767
15323971
17760756
16594584
16406969
16737962
16356226
15588567
17402340
15481567
15992772
13087204
12548222
12571951
11969801
12807784
13127323
12504306
12679137
14951445
15010426
15192499
15792799
15510513
15279683
14033250
14354092
14369354
13727126
13642196
12553246
14472926
15015279
14397718
13252506
12933733
12259491
11586361
11786613
13737450
14333540
13541262
12376089
13801851
13406179
13461991
13155059
12739055
13048001
13069927
12974076
13358562
13296616
14091073
13551123
14065414
13317946
13095483
13353577
12401979
12109283
11738526
11918878
12733734
12542491
12439212
12766673
13295256
13930654
14248320
12985452
13761682
13313733
13114641
13463758
15616049
15653805
12015384
12553461
15340613
13863848
12973869
14163145
14419633
14215897
12690905
12326658
11660590
13864958
14282820
13984118
13718502
13809281
14011541
13869042
13804974
13550204
13081190
13337287
14094032
13497953
13586827
13298770
12382589
12165508
14128765
15867443
16587379
15200139
14276186
13835483
14008110
14571929
15004489
14999949
15168832
15364394
15210058
14849705
14998983
15802874
14220477
12051195
11618162
12332499
12267280
13297517
13798928
14534155
14329226
14295775
16711870
17911820
18517156
16992632
12418499
12134278
13219199
12681896
10204202
8816208
11303736
11669963
11729187
12446874
12612748
12893205
12766527
11874792
11832487
11574541
13618937
17832841
17657531
12908346
12479891
14378777
15182162
14800287
14783328
14084942
14724665
14895631
13824664
13357041
13156542
13144382
15136344
15849534
16226023
14803248
14138208
14212732
13258031
12784598
11292109
7914685
7405343
8489341
11031595
11876567
12675096
10500912
14807484
15986715
14515953
14727148
15627424
16254572
16185030
15817789
15950475
11071840
10478908
13431373
16665633
17264095
16193216
12695186
15230863
13920407
12164003
11317777
10766656
12514513
15924362
16919646
16141523
13065733
13613724
12545156
10912950
11231850
10907545
12123015
13034820
13244563
11381391
9164242
9900445
11228027
14000607
12984503
12290515
15497911
15574488
14367670
13616785
13550484
13796276
14473454
14611164
14555956
14151757
13727399
13563346
14673535
14744091
15654801
16021055
12688182
11431820
13855289
12496922
11426128
12433385
14598888
14650866
15091741
12928298
13439149
13909556
13326563
11341731
11522003
10616117
12036065
12967278
14944336
14910029
14638032
14231455
15136446
16110592
15396838
14621222
15935192
15356776
15167967
16075738
16638083
14683148
9915063
11284929
10244824
10872996
11267533
12092986
11920669
12690096
12615364
11863534
12049324
11726658
12246635
12258025
12131105
13010020
12608279
12495974
12439370
12293150
12690958
12547568
12653824
12980335
12450111
13586962
13327475
12625427
12466046
13914682
12845052
12515383
12541640
12410856
12254292
